2.532093749999999943e+01
2.549444083858037668e+00
0.000000000000000000e+00
2.556250000000000000e+01
0.000000000000000000e+00
2.584375000000000000e+01
0.000000000000000000e+00
2.584375000000000000e+01
5.684522926680396893e+01
5.715901685264757504e+00
1.000000000000000000e+00
5.730968184939344923e+01
0.000000000000000000e+00
5.795056076905469666e+01
0.000000000000000000e+00
5.795056076905469666e+01
9.028519999999997481e+01
9.075325060844926739e+00
1.600000000000000000e+01
9.131999999999999318e+01
0.000000000000000000e+00
9.131999999999999318e+01
0.000000000000000000e+00
9.131999999999999318e+01
5.009638399999999820e+03
5.034975166864678613e+02
5.600000000000000000e+01
5.059840000000000146e+03
0.000000000000000000e+00
5.067520000000000437e+03
0.000000000000000000e+00
5.067520000000000437e+03
4.753906250000000111e-01
1.124966091068831803e-01
6.800000000000000000e+01
4.921875000000000000e-01
0.000000000000000000e+00
7.421875000000000000e-01
0.000000000000000000e+00
7.421875000000000000e-01
5.979687500000000488e-01
1.529711440057813510e-01
5.800000000000000000e+01
6.054687500000000000e-01
0.000000000000000000e+00
1.023437500000000000e+00
0.000000000000000000e+00
1.023437500000000000e+00
1.606328125000000107e+00
2.248341809768854005e-01
6.500000000000000000e+01
1.628906250000000000e+00
0.000000000000000000e+00
2.078125000000000000e+00
0.000000000000000000e+00
2.078125000000000000e+00
9.996337890625000000e-01
1.004838354908585280e-01
6.200000000000000000e+01
1.009643554687500000e+00
0.000000000000000000e+00
1.014648437500000000e+00
0.000000000000000000e+00
1.014648437500000000e+00
4.026367187499999695e-02
4.547531867017862509e-03
6.200000000000000000e+01
4.077148437500000000e-02
0.000000000000000000e+00
4.638671875000000000e-02
0.000000000000000000e+00
4.638671875000000000e-02
-9.806396484375000389e-02
1.041368120644447885e-02
0.000000000000000000e+00
-9.912109375000000000e-02
-1.093750000000000000e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.093750000000000000e-01
-4.146898437499999801e+01
4.211510015846904764e+00
0.000000000000000000e+00
-4.182275390625000000e+01
-4.317187500000000000e+01
0.000000000000000000e+00
0.000000000000000000e+00
4.317187500000000000e+01
7.363203124999999716e+01
7.427264054941076665e+00
6.200000000000000000e+01
7.435156250000000000e+01
0.000000000000000000e+00
7.600048828125000000e+01
0.000000000000000000e+00
7.600048828125000000e+01
-1.119530664062500023e+02
1.126973995324208211e+01
0.000000000000000000e+00
-1.130263671875000000e+02
-1.149750976562500000e+02
0.000000000000000000e+00
0.000000000000000000e+00
1.149750976562500000e+02
