1.442868228258000000e+12,2.421875000000000000e+01,5.914839398794538283e+01,1.803199999999999932e+02,1.387519999999999982e+03,4.531250000000000000e-01,9.296875000000000000e-01,1.578125000000000000e+00,-2.441406250000000000e-03,4.223632812500000000e-02,8.962402343750000000e-01,-3.267871093750000000e+01,7.884863281250000000e+01,-7.675000000000000000e+01
1.442868228359000000e+12,2.421875000000000000e+01,5.914839398794538283e+01,1.803199999999999932e+02,1.390079999999999927e+03,4.531250000000000000e-01,9.296875000000000000e-01,1.578125000000000000e+00,-2.441406250000000000e-03,4.223632812500000000e-02,8.962402343750000000e-01,-3.267871093750000000e+01,7.884863281250000000e+01,-7.675000000000000000e+01
1.442868228459000000e+12,2.421875000000000000e+01,5.914839398794538283e+01,1.433600000000000136e+02,1.384960000000000036e+03,4.687500000000000000e-01,6.562500000000000000e-01,1.585937500000000000e+00,-3.417968750000000000e-03,3.955078125000000000e-02,8.984375000000000000e-01,-3.357812500000000000e+01,7.854882812500000000e+01,-7.525097656250000000e+01
1.442868228560000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.433600000000000136e+02,1.392640000000000100e+03,3.984375000000000000e-01,9.531250000000000000e-01,1.429687500000000000e+00,2.197265625000000000e-03,4.077148437500000000e-02,9.013671875000000000e-01,-3.327832031250000000e+01,7.854882812500000000e+01,-7.525097656250000000e+01
1.442868228660000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.433600000000000136e+02,1.392640000000000100e+03,3.984375000000000000e-01,9.531250000000000000e-01,1.429687500000000000e+00,2.197265625000000000e-03,4.077148437500000000e-02,9.013671875000000000e-01,-3.327832031250000000e+01,7.854882812500000000e+01,-7.525097656250000000e+01
1.442868228761000000e+12,2.421875000000000000e+01,5.914839398794538283e+01,1.433600000000000136e+02,1.402880000000000109e+03,5.703125000000000000e-01,8.750000000000000000e-01,1.554687500000000000e+00,-3.417968750000000000e-03,3.735351562500000000e-02,9.040527343750000000e-01,-3.282861328125000000e+01,7.839892578125000000e+01,-7.660009765625000000e+01
1.442868228861000000e+12,2.421875000000000000e+01,5.914839398794538283e+01,1.433600000000000136e+02,1.402880000000000109e+03,5.703125000000000000e-01,8.750000000000000000e-01,1.554687500000000000e+00,-3.417968750000000000e-03,3.735351562500000000e-02,9.040527343750000000e-01,-3.282861328125000000e+01,7.839892578125000000e+01,-7.660009765625000000e+01
1.442868228962000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.433600000000000136e+02,1.392640000000000100e+03,5.859375000000000000e-01,6.796875000000000000e-01,1.671875000000000000e+00,9.765625000000000000e-04,3.759765625000000000e-02,8.940429687500000000e-01,-3.222900390625000000e+01,7.749951171875000000e+01,-7.600048828125000000e+01
1.442868229062000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.433600000000000136e+02,1.392640000000000100e+03,4.218750000000000000e-01,7.734375000000000000e-01,1.781250000000000000e+00,9.765625000000000000e-04,3.955078125000000000e-02,9.001464843750000000e-01,-3.267871093750000000e+01,7.854882812500000000e+01,-7.525097656250000000e+01
1.442868229163000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.433600000000000136e+02,1.400319999999999936e+03,4.687500000000000000e-01,7.187500000000000000e-01,1.648437500000000000e+00,-7.324218750000000000e-04,3.930664062500000000e-02,8.996582031250000000e-01,-3.147949218750000000e+01,7.914843750000000000e+01,-7.704980468750000000e+01
1.442868229263000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.390079999999999927e+03,4.375000000000000000e-01,8.906250000000000000e-01,1.375000000000000000e+00,1.220703125000000000e-03,3.540039062500000000e-02,8.942871093750000000e-01,-3.207910156250000000e+01,8.004785156250000000e+01,-7.495117187500000000e+01
1.442868229364000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.402880000000000109e+03,4.375000000000000000e-01,8.906250000000000000e-01,1.375000000000000000e+00,1.220703125000000000e-03,3.540039062500000000e-02,8.942871093750000000e-01,-3.207910156250000000e+01,8.004785156250000000e+01,-7.495117187500000000e+01
1.442868229464000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.387519999999999982e+03,3.984375000000000000e-01,7.187500000000000000e-01,1.539062500000000000e+00,2.929687500000000000e-03,4.150390625000000000e-02,8.979492187500000000e-01,-3.237890625000000000e+01,7.824902343750000000e+01,-7.555078125000000000e+01
1.442868229565000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.392640000000000100e+03,3.984375000000000000e-01,7.187500000000000000e-01,1.539062500000000000e+00,2.929687500000000000e-03,4.150390625000000000e-02,8.979492187500000000e-01,-3.237890625000000000e+01,7.824902343750000000e+01,-7.555078125000000000e+01
1.442868229665000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.387519999999999982e+03,-1.085937500000000000e+00,2.320312500000000000e+00,1.539062500000000000e+00,1.440429687500000000e-02,3.564453125000000000e-02,9.064941406250000000e-01,-3.207910156250000000e+01,7.884863281250000000e+01,-7.555078125000000000e+01
1.442868229765000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.390079999999999927e+03,6.015625000000000000e-01,4.140625000000000000e-01,1.320312500000000000e+00,1.831054687500000000e-02,3.076171875000000000e-02,8.227539062500000000e-01,-3.237890625000000000e+01,7.854882812500000000e+01,-7.615039062500000000e+01
1.442868229866000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.397759999999999991e+03,4.843750000000000000e-01,4.921875000000000000e-01,1.359375000000000000e+00,-2.441406250000000000e-04,4.028320312500000000e-02,9.433593750000000000e-01,-3.252880859375000000e+01,7.779931640625000000e+01,-7.600048828125000000e+01
1.442868229966000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.202000000000000028e+02,1.395200000000000045e+03,2.109375000000000000e-01,-6.328125000000000000e-01,1.484375000000000000e+00,-2.441406250000000000e-03,2.416992187500000000e-02,9.626464843750000000e-01,-3.117968750000000000e+01,7.974804687500000000e+01,-7.675000000000000000e+01
1.442868230067000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.397759999999999991e+03,-2.500000000000000000e-01,1.828125000000000000e+00,1.390625000000000000e+00,-4.638671875000000000e-03,5.981445312500000000e-02,9.267578125000000000e-01,-3.222900390625000000e+01,7.839892578125000000e+01,-7.660009765625000000e+01
1.442868230168000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.392640000000000100e+03,5.937500000000000000e-01,3.359375000000000000e-01,1.562500000000000000e+00,1.171875000000000000e-02,4.687500000000000000e-02,8.706054687500000000e-01,-3.207910156250000000e+01,7.764941406250000000e+01,-7.495117187500000000e+01
1.442868230268000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.392640000000000100e+03,5.937500000000000000e-01,3.359375000000000000e-01,1.562500000000000000e+00,1.171875000000000000e-02,4.687500000000000000e-02,8.706054687500000000e-01,-3.207910156250000000e+01,7.764941406250000000e+01,-7.495117187500000000e+01
1.442868230369000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.395200000000000045e+03,4.218750000000000000e-01,1.132812500000000000e+00,1.570312500000000000e+00,6.591796875000000000e-03,4.150390625000000000e-02,8.884277343750000000e-01,-3.237890625000000000e+01,7.854882812500000000e+01,-7.645019531250000000e+01
1.442868230469000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.395200000000000045e+03,4.218750000000000000e-01,1.132812500000000000e+00,1.570312500000000000e+00,6.591796875000000000e-03,4.150390625000000000e-02,8.884277343750000000e-01,-3.237890625000000000e+01,7.854882812500000000e+01,-7.645019531250000000e+01
1.442868230570000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.397759999999999991e+03,6.562500000000000000e-01,2.187500000000000000e-01,1.453125000000000000e+00,2.929687500000000000e-03,3.637695312500000000e-02,9.104003906250000000e-01,-3.327832031250000000e+01,7.854882812500000000e+01,-7.495117187500000000e+01
1.442868230671000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.397759999999999991e+03,4.140625000000000000e-01,6.562500000000000000e-01,1.515625000000000000e+00,2.441406250000000000e-04,4.052734375000000000e-02,8.991699218750000000e-01,-3.342822265625000000e+01,7.809912109375000000e+01,-7.570068359375000000e+01
1.442868230771000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.215199999999999960e+02,1.400319999999999936e+03,5.312500000000000000e-01,7.109375000000000000e-01,1.343750000000000000e+00,-2.441406250000000000e-04,3.857421875000000000e-02,9.023437500000000000e-01,-3.267871093750000000e+01,7.884863281250000000e+01,-7.555078125000000000e+01
1.442868230872000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.395200000000000102e+02,1.400319999999999936e+03,2.656250000000000000e-01,8.203125000000000000e-01,1.406250000000000000e+00,4.882812500000000000e-04,3.930664062500000000e-02,8.974609375000000000e-01,-3.222900390625000000e+01,7.899853515625000000e+01,-7.600048828125000000e+01
1.442868230972000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.395200000000000102e+02,1.397759999999999991e+03,2.656250000000000000e-01,8.203125000000000000e-01,1.406250000000000000e+00,4.882812500000000000e-04,3.930664062500000000e-02,8.974609375000000000e-01,-3.222900390625000000e+01,7.899853515625000000e+01,-7.600048828125000000e+01
1.442868231073000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.395200000000000102e+02,1.408000000000000000e+03,5.625000000000000000e-01,8.515625000000000000e-01,1.398437500000000000e+00,1.464843750000000000e-03,3.662109375000000000e-02,8.984375000000000000e-01,-3.177929687500000000e+01,7.854882812500000000e+01,-7.615039062500000000e+01
1.442868231173000000e+12,2.421875000000000000e+01,5.902632181277181189e+01,1.395200000000000102e+02,1.408000000000000000e+03,4.609375000000000000e-01,6.796875000000000000e-01,1.234375000000000000e+00,0.000000000000000000e+00,3.930664062500000000e-02,8.994140625000000000e-01,-3.327832031250000000e+01,7.884863281250000000e+01,-7.585058593750000000e+01
